id,geo_name,county_name,state_name,households,pct_without_internet_subscription,median_income
0500000US13231,"Pike County, Georgia",Pike County,Georgia,6106,25.8,58765
0500000US13233,"Polk County, Georgia",Polk County,Georgia,15011,26.8,43491
0500000US13235,"Pulaski County, Georgia",Pulaski County,Georgia,3817,34.2,38770
0500000US13237,"Putnam County, Georgia",Putnam County,Georgia,8660,26.3,51245
0500000US13239,"Quitman County, Georgia",Quitman County,Georgia,934,46.6,30000
0500000US13241,"Rabun County, Georgia",Rabun County,Georgia,6563,29.5,40902
0500000US13243,"Randolph County, Georgia",Randolph County,Georgia,2616,29.5,30914
0500000US13245,"Richmond County, Georgia",Richmond County,Georgia,72165,27.4,40644
0500000US13247,"Rockdale County, Georgia",Rockdale County,Georgia,30521,20.5,57049
0500000US13249,"Schley County, Georgia",Schley County,Georgia,1877,30,41276
0500000US13251,"Screven County, Georgia",Screven County,Georgia,5257,30.5,37588
0500000US13253,"Seminole County, Georgia",Seminole County,Georgia,3325,35.9,34338
0500000US13255,"Spalding County, Georgia",Spalding County,Georgia,24137,33.1,42671
0500000US13257,"Stephens County, Georgia",Stephens County,Georgia,9468,29.8,43416
0500000US13259,"Stewart County, Georgia",Stewart County,Georgia,1826,43.8,25385
0500000US13261,"Sumter County, Georgia",Sumter County,Georgia,11758,32.9,36205
0500000US13263,"Talbot County, Georgia",Talbot County,Georgia,2766,46.5,36213
0500000US13265,"Taliaferro County, Georgia",Taliaferro County,Georgia,612,57.2,31797
0500000US13267,"Tattnall County, Georgia",Tattnall County,Georgia,8237,30.3,38034
0500000US13269,"Taylor County, Georgia",Taylor County,Georgia,3437,41.3,33442
0500000US13271,"Telfair County, Georgia",Telfair County,Georgia,4931,74.1,30288
0500000US13273,"Terrell County, Georgia",Terrell County,Georgia,3247,27.6,38015
0500000US13275,"Thomas County, Georgia",Thomas County,Georgia,17352,22.4,40112
0500000US13277,"Tift County, Georgia",Tift County,Georgia,15058,35.3,42790
0500000US13279,"Toombs County, Georgia",Toombs County,Georgia,10403,32.9,36575
0500000US13281,"Towns County, Georgia",Towns County,Georgia,4777,27.1,43927
0500000US13283,"Treutlen County, Georgia",Treutlen County,Georgia,2641,41,37606
0500000US13285,"Troup County, Georgia",Troup County,Georgia,24843,28.3,43850
0500000US13287,"Turner County, Georgia",Turner County,Georgia,3023,34.7,38341
0500000US13289,"Twiggs County, Georgia",Twiggs County,Georgia,3031,44.9,33037
0500000US13291,"Union County, Georgia",Union County,Georgia,9070,25.9,44978
0500000US13293,"Upson County, Georgia",Upson County,Georgia,10204,34.3,36529
0500000US13295,"Walker County, Georgia",Walker County,Georgia,25709,26.3,43650
0500000US13297,"Walton County, Georgia",Walton County,Georgia,31133,19.4,58370
0500000US13299,"Ware County, Georgia",Ware County,Georgia,13901,33.6,39887
0500000US13301,"Warren County, Georgia",Warren County,Georgia,2332,56.6,34730
0500000US13303,"Washington County, Georgia",Washington County,Georgia,7359,39,38092
0500000US13305,"Wayne County, Georgia",Wayne County,Georgia,10353,32.1,44869
0500000US13307,"Webster County, Georgia",Webster County,Georgia,1101,40,35755
0500000US13309,"Wheeler County, Georgia",Wheeler County,Georgia,1937,66.6,27626
